date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:50:40	26680/26680	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2000:39:17%20GMT	https://smoothwan.discourse.group/t/help-with-interface-not-coming-up/61	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/help-with-interface-not-coming-up/61.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:40	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Mon,%2009%20Dec%202024%2017:50:41%20GMT	https://avatars.discourse-cdn.com/v4/letter/z/e79b87/25.png	C:/Users/user/Desktop/sm/smoothwan-forum/avatars.discourse-cdn.com/v4/letter/z/e79b87/25.png	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:41	62135/62135	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2000:31:11%20GMT	https://smoothwan.discourse.group/t/slate-ax-cpu-to-100-and-all-network-traffic-ceased-reboot-required/57	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/slate-ax-cpu-to-100-and-all-network-traffic-ceased-reboot-required/57.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:42	37923/37923	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202023%2007:38:23%20GMT	https://smoothwan.discourse.group/t/wired-wan-on-slate-ax-not-working/54	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/wired-wan-on-slate-ax-not-working/54.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:43%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/hoochthefireman/25/44_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/hoochthefireman/25/44_2.ca.delayed	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:43	565/565	---M--	200	added ('OK')	image/jpeg	etag:%22af3228f0ba65c7f55533f818be6dd13e%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/hoochthefireman/24/44_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/hoochthefireman/24/44_2.jpg	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:44	21925/21925	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2002:20:04%20GMT	https://smoothwan.discourse.group/t/is-smoothwan-support-bigger-i2c-oled-screen/51	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/is-smoothwan-support-bigger-i2c-oled-screen/51.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:45	27688/27688	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Apr%202023%2006:44:37%20GMT	https://smoothwan.discourse.group/t/basic-slate-ax-setup-for-dummies-needed-where-did-i-go-wrong/35	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/basic-slate-ax-setup-for-dummies-needed-where-did-i-go-wrong/35.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:45	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Mon,%2009%20Dec%202024%2017:50:45%20GMT	https://avatars.discourse-cdn.com/v4/letter/s/a4c791/25.png	C:/Users/user/Desktop/sm/smoothwan-forum/avatars.discourse-cdn.com/v4/letter/s/a4c791/25.png	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:46	23278/23278	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:53:18%20GMT	https://smoothwan.discourse.group/t/dhcp-leases-not-showing-on-status-page/42	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/dhcp-leases-not-showing-on-status-page/42.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:47	29061/29061	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:53:03%20GMT	https://smoothwan.discourse.group/t/customizing-dhcp-server-address-and-or-reverting-from-adguard/39	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/customizing-dhcp-server-address-and-or-reverting-from-adguard/39.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:47	1273/1273	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:47%20GMT	https://smoothwan.discourse.group/t/about-the-help-category/3.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/about-the-help-category/3.rss	(from https://smoothwan.discourse.group/t/about-the-help-category/3)
20:50:48	8274/8274	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:48%20GMT	https://smoothwan.discourse.group/t/dns-server-address-default-how-to-change/170.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/dns-server-address-default-how-to-change/170.rss	(from https://smoothwan.discourse.group/t/dns-server-address-default-how-to-change/170)
20:50:49	619/619	---M--	200	added ('OK')	image/png	etag:%22617a37d3-26b%22	https://emoji.discourse-cdn.com/twitter/slight_smile.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/slight_smilee5bf.png	(from https://smoothwan.discourse.group/t/dns-server-address-default-how-to-change/170)
20:50:49	1732/1732	---M--	200	added ('OK')	image/jpeg	etag:%227ed0497ae15f840523babb285f708a7a%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/talalm/48/115_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/talalm/48/115_2.jpg	(from https://smoothwan.discourse.group/t/dns-server-address-default-how-to-change/170)
20:50:50	6618/6618	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:50%20GMT	https://smoothwan.discourse.group/t/after-reboot-settings-not-saved/158.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/after-reboot-settings-not-saved/158.rss	(from https://smoothwan.discourse.group/t/after-reboot-settings-not-saved/158)
20:50:50	4110/4110	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:51%20GMT	https://smoothwan.discourse.group/t/save-changes-to-wan-interface-engarde/164.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/save-changes-to-wan-interface-engarde/164.rss	(from https://smoothwan.discourse.group/t/save-changes-to-wan-interface-engarde/164)
20:50:51	804/804	---M--	200	added ('OK')	image/png	etag:%22617a37d3-324%22	https://emoji.discourse-cdn.com/twitter/grinning.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/grinninge5bf.png	(from https://smoothwan.discourse.group/t/save-changes-to-wan-interface-engarde/164)
20:50:52	3593/3593	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:52%20GMT	https://smoothwan.discourse.group/t/install-on-internal-results-in-boot-loop/162.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/install-on-internal-results-in-boot-loop/162.rss	(from https://smoothwan.discourse.group/t/install-on-internal-results-in-boot-loop/162)
20:50:52	7584/7584	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:52%20GMT	https://smoothwan.discourse.group/t/connect-directly-to-connection-without-speedify/41.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/connect-directly-to-connection-without-speedify/41.rss	(from https://smoothwan.discourse.group/t/connect-directly-to-connection-without-speedify/41)
20:50:53	5139/5139	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:53%20GMT	https://smoothwan.discourse.group/t/smoothwan-on-proxmox-ip-addresses/156.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/smoothwan-on-proxmox-ip-addresses/156.rss	(from https://smoothwan.discourse.group/t/smoothwan-on-proxmox-ip-addresses/156)
20:50:54	7474/7474	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:54%20GMT	https://smoothwan.discourse.group/t/broadcast-access-point-issue/151.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/broadcast-access-point-issue/151.rss	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:54	65565/65565	---M--	200	added ('OK')	image/png	etag:%22adab968645f4dc980fc060ec21f6b6a8%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6_2_1024x536.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6_2_1024x536.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:55	103391/103391	---M--	200	added ('OK')	image/png	etag:%22e3aa9269f1ecb6417e406385c4947703%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:55	4146/4146	---M--	200	added ('OK')	image/png	etag:%22b132f7b507ade3f867c9fdfe829adc42%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/e9b1378b4b05e68a5e962037770dad0b4e91681f.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/e9b1378b4b05e68a5e962037770dad0b4e91681f.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:55	14465/14465	---M--	200	added ('OK')	image/png	etag:%224df5de328d6b9398b347fc4411e799f9%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/9bf8af3d97abd5cd135c3535083307221b599695.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/9bf8af3d97abd5cd135c3535083307221b599695.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:56	36691/36691	---M--	200	added ('OK')	image/png	etag:%22ddefd1d6a0e7f98108f9d1000321984a%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6_2_690x361.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/974630dd9b266dc6264fa6d08db23fcd48f734e6_2_690x361.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:56	10173/10173	---M--	200	added ('OK')	image/png	etag:%228c655b0781678841f4a6901c9ae98edd%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/3d6777a38314207ecada9e528b27426429325102.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/3d6777a38314207ecada9e528b27426429325102.png	(from https://smoothwan.discourse.group/t/broadcast-access-point-issue/151)
20:50:57	4084/4084	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:57%20GMT	https://smoothwan.discourse.group/t/i-have-a-slate-gl-net-router-downloaded-speedify-now-what/153.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/i-have-a-slate-gl-net-router-downloaded-speedify-now-what/153.rss	(from https://smoothwan.discourse.group/t/i-have-a-slate-gl-net-router-downloaded-speedify-now-what/153)
20:50:57	3426/3426	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:58%20GMT	https://smoothwan.discourse.group/t/smoothwan-with-xfinitywifi/150.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/smoothwan-with-xfinitywifi/150.rss	(from https://smoothwan.discourse.group/t/smoothwan-with-xfinitywifi/150)
20:50:58	20443/20443	---M--	200	added ('OK')	image/png	etag:%22b7cd7aeee11a90a5611043d1cc339c36%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/2d81ab965a37c8b3a278ece3d797c9433cc81c1b.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/2d81ab965a37c8b3a278ece3d797c9433cc81c1b.png	(from https://smoothwan.discourse.group/t/smoothwan-with-xfinitywifi/150)
20:50:59	5204/5204	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:59%20GMT	https://smoothwan.discourse.group/t/captive-portals-eg-hotel-wifi-logins/32.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/captive-portals-eg-hotel-wifi-logins/32.rss	(from https://smoothwan.discourse.group/t/captive-portals-eg-hotel-wifi-logins/32)
20:50:59	1184/1184	---M--	200	added ('OK')	image/png	etag:%22643ab10852c175b27de6735db6994c45%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/58236dfd3bf17936ee6831a976e378b408d9bdb9.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/58236dfd3bf17936ee6831a976e378b408d9bdb9.png	(from https://smoothwan.discourse.group/t/captive-portals-eg-hotel-wifi-logins/32)
20:51:00	5797/5797	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:00%20GMT	https://smoothwan.discourse.group/t/dhcp-relay-help-needed/148.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/dhcp-relay-help-needed/148.rss	(from https://smoothwan.discourse.group/t/dhcp-relay-help-needed/148)
20:51:00	62116/62116	---M--	200	added ('OK')	image/png	etag:%22b9672f79b26a0ac41b202a3abd0c0ea5%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9_2_1024x968.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9_2_1024x968.png	(from https://smoothwan.discourse.group/t/dhcp-relay-help-needed/148)
20:51:00	203994/203994	---M--	200	added ('OK')	image/png	etag:%225f3e460ea04ddfbb59aeeb163a72aef0%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9.png	(from https://smoothwan.discourse.group/t/dhcp-relay-help-needed/148)
20:51:01	25538/25538	---M--	200	added ('OK')	image/png	etag:%22e7831b099fcbdd4e518a31f215fc8731%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9_2_528x499.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecea59ad5f200981f65fd32b01c3d97fa2676cf9_2_528x499.png	(from https://smoothwan.discourse.group/t/dhcp-relay-help-needed/148)
20:51:02	5174/5174	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:02%20GMT	https://smoothwan.discourse.group/t/avahai-mdns-reflector-setup/127.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/avahai-mdns-reflector-setup/127.rss	(from https://smoothwan.discourse.group/t/avahai-mdns-reflector-setup/127)
20:51:02	6814/6814	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:02%20GMT	https://smoothwan.discourse.group/t/forwarding-and-policy-to-router-behind-smoothwan-router/111.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/forwarding-and-policy-to-router-behind-smoothwan-router/111.rss	(from https://smoothwan.discourse.group/t/forwarding-and-policy-to-router-behind-smoothwan-router/111)
20:51:03	2269/2269	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:03%20GMT	https://smoothwan.discourse.group/t/beryl-ax-smoothwan/132.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/beryl-ax-smoothwan/132.rss	(from https://smoothwan.discourse.group/t/beryl-ax-smoothwan/132)
20:51:04	3210/3210	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:04%20GMT	https://smoothwan.discourse.group/t/help-with-vpn-over-vpn-using-nordlynx/135.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/help-with-vpn-over-vpn-using-nordlynx/135.rss	(from https://smoothwan.discourse.group/t/help-with-vpn-over-vpn-using-nordlynx/135)
20:51:05	5143/5143	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:05%20GMT	https://smoothwan.discourse.group/t/using-smoothwan-as-ap-upstream-with-2-wifi-clients-and-1-wired-connection-speedify/137.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/using-smoothwan-as-ap-upstream-with-2-wifi-clients-and-1-wired-connection-speedify/137.rss	(from https://smoothwan.discourse.group/t/using-smoothwan-as-ap-upstream-with-2-wifi-clients-and-1-wired-connection-speedify/137)
20:51:06	3390/3390	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:06%20GMT	https://smoothwan.discourse.group/t/scan-logs-me-out-everytime/140.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/scan-logs-me-out-everytime/140.rss	(from https://smoothwan.discourse.group/t/scan-logs-me-out-everytime/140)
20:51:06	11524/11524	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:06%20GMT	https://smoothwan.discourse.group/t/engarde-lag-spikes-and-low-tx/120.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/engarde-lag-spikes-and-low-tx/120.rss	(from https://smoothwan.discourse.group/t/engarde-lag-spikes-and-low-tx/120)
20:51:07	5247/5247	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:07%20GMT	https://smoothwan.discourse.group/t/adguard-breaks-tmobile-connections/129.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/adguard-breaks-tmobile-connections/129.rss	(from https://smoothwan.discourse.group/t/adguard-breaks-tmobile-connections/129)
20:51:08	4534/4534	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:08%20GMT	https://smoothwan.discourse.group/t/x86-updates-or-kernel-module-installation/130.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/x86-updates-or-kernel-module-installation/130.rss	(from https://smoothwan.discourse.group/t/x86-updates-or-kernel-module-installation/130)
20:51:09	3689/3689	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:09%20GMT	https://smoothwan.discourse.group/t/installing-on-other-brand-routers/115.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/installing-on-other-brand-routers/115.rss	(from https://smoothwan.discourse.group/t/installing-on-other-brand-routers/115)
20:51:09	3827/3827	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:10%20GMT	https://smoothwan.discourse.group/t/simplest-hardware-option/123.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/simplest-hardware-option/123.rss	(from https://smoothwan.discourse.group/t/simplest-hardware-option/123)
20:51:10	3125/3125	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:10%20GMT	https://smoothwan.discourse.group/t/interfaces-losing-configuration/121.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/interfaces-losing-configuration/121.rss	(from https://smoothwan.discourse.group/t/interfaces-losing-configuration/121)
20:51:11	30109/30109	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:51:11%20GMT	https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102.rss	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:11	825/825	---M--	200	added ('OK')	image/png	etag:%22617a37d3-339%22	https://emoji.discourse-cdn.com/twitter/smiley.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/smileye5bf.png	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:12	608/608	---M--	200	added ('OK')	image/png	etag:%2261dc763f-260%22	https://emoji.discourse-cdn.com/twitter/frowning.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/frowninge5bf.png	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:12	592/592	---M--	200	added ('OK')	image/png	etag:%22617a37d3-250%22	https://emoji.discourse-cdn.com/twitter/confused.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/confusede5bf.png	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:12	101906/101906	---M--	200	added ('OK')	image/jpeg	etag:%2208caada0d2b1ad920ce51726ea071b3b%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/bac9584778d9185afd36e43b0e4717f91762a82d.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/bac9584778d9185afd36e43b0e4717f91762a82d.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:13	25921/25921	---M--	200	added ('OK')	image/jpeg	etag:%2211a20f611d7798f3c0d4f999316a984e%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/bac9584778d9185afd36e43b0e4717f91762a82d_2_690x327.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/bac9584778d9185afd36e43b0e4717f91762a82d_2_690x327.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:13	118966/118966	---M--	200	added ('OK')	image/jpeg	etag:%2217203272c592977fce25272bedeff9e0%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/693df2cf169253d0c053240f6a951c7f42762dc5.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/693df2cf169253d0c053240f6a951c7f42762dc5.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:13	32143/32143	---M--	200	added ('OK')	image/jpeg	etag:%22359ad5227b2468aed7a82d10fa4c53fa%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/693df2cf169253d0c053240f6a951c7f42762dc5_2_690x327.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/693df2cf169253d0c053240f6a951c7f42762dc5_2_690x327.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:14	103078/103078	---M--	200	added ('OK')	image/jpeg	etag:%225cd4323b356787d2576f68b3668fbf9b%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/9b949e9c32c069f20790dc2c71c0052816055c5f.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/9b949e9c32c069f20790dc2c71c0052816055c5f.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:14	26472/26472	---M--	200	added ('OK')	image/jpeg	etag:%22eb562af9bcafa67388edbd9c4d588ddd%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/9b949e9c32c069f20790dc2c71c0052816055c5f_2_690x327.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/9b949e9c32c069f20790dc2c71c0052816055c5f_2_690x327.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:14	162508/162508	---M--	200	added ('OK')	image/jpeg	etag:%224fd6c83d26d766248be8620743d56a5e%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/450e38c822e8aed43987621e1976d94234ece590.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/450e38c822e8aed43987621e1976d94234ece590.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:14	38610/38610	---M--	200	added ('OK')	image/jpeg	etag:%22ef57c7d66830f50ec54fb4f197d2daa0%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/450e38c822e8aed43987621e1976d94234ece590_2_690x327.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/450e38c822e8aed43987621e1976d94234ece590_2_690x327.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:15	165710/165710	---M--	200	added ('OK')	image/jpeg	etag:%22ebb59ee169a0ea27512b7935f5437b10%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/f4ebd1d6b6d8d5a5007345d2a48088a8a3296014.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/f4ebd1d6b6d8d5a5007345d2a48088a8a3296014.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:15	39768/39768	---M--	200	added ('OK')	image/jpeg	etag:%22fff6aabfa4e9101323fbb225d94776cf%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/f4ebd1d6b6d8d5a5007345d2a48088a8a3296014_2_690x327.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/f4ebd1d6b6d8d5a5007345d2a48088a8a3296014_2_690x327.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
20:51:15	156741/156741	---M--	200	added ('OK')	image/jpeg	etag:%22ce76d50acf05d31f9397d7c787f8572a%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/34e4f386de6ca3ac7d8c6e802a391f0ecb145665.jpeg	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/34e4f386de6ca3ac7d8c6e802a391f0ecb145665.jpg	(from https://smoothwan.discourse.group/t/smoothwan-engarde-on-oracle-cloud/102)
